,Item,venfis,venfin,itens,itens_dist,datas,estoque,recencia,revendeu_prox_mes,ref_prev
1385,"MACHO BSP 1/2"" MANUAL C/2 PCS 109D OSG",1,409299.0,1,1,28.0,0.0,95,0,2022-03-01
1386,"MACHO BSP 3/8"" MANUAL C/2 PCS 109D - OSG",1,292501.0,1,1,28.0,0.0,95,0,2022-03-01
1387,"MACHO BSW 1/2"" MANUAL C/3 PÇS - OSG",2,315.14,1,1,28.0,0.0,293,0,2022-03-01
1388,"MACHO BSW 3/8"" MAQUINA REF:290/1 - PASSANTE OSG",5,120.94,1,1,35.0,0.0,293,0,2022-03-01
1389,"MACHO M 4 X 0,70MM*MANUAL C/3 PÇS - ROC",2,89.1,1,1,35.0,0.0,27,0,2022-03-01
1390,"MACHO M 5 X 0,80MM*MANUAL C/3 PÇS - ROC",2,102.23,1,1,35.0,0.0,27,0,2022-03-01
1391,"MACHO M 6 X 1,00MM*MANUAL C/3 PÇS - ROC",2,114.09,1,1,35.0,0.0,27,0,2022-03-01
1392,"MACHO M10 X 1,50MM* MANUAL C/3 PÇS - OSG",1,127.05,1,1,28.0,0.0,386,0,2022-03-01
1393,"MACHO M10 X 1,50MM*REF:250/2 - CEGO OSG",1,165.27,1,1,0.0,1.0,28,0,2022-03-01
1394,"MACHO M12 X 1,75MM* REF:260/2 - CEGO OSG",1,212454.0,1,1,0.0,0.0,28,0,2022-03-01
1395,"MACHO M12 X 1,75MM*REF:176 SFT-VX",1,198.66,1,1,28.0,0.0,239,0,2022-03-01
1396,"MACHO M14 X 2,00MM*REF:270/2 - CEGO OSG",1,275424.0,1,1,0.0,0.0,28,0,2022-03-01
1397,"MACHO M16 X 2,00MM**MANUAL C/3 PÇS",1,357.18,1,1,0.0,0.0,277,0,2022-03-01
1398,"MACHO M16 X 2,00MM*REF:260/2 - CEGO OSG",1,319692.0,1,1,0.0,0.0,28,0,2022-03-01
1399,"MACHO M3 X 0,50MM*MANUAL C/3 PÇS - OSG",1,86.96,1,1,28.0,0.0,342,0,2022-03-01
1400,"MACHO M3 X 0,50MM*REF:270/2 - CEGO OSG",5,104.08,1,1,28.0,0.0,98,0,2022-03-01
1401,"MACHO M4 X 0,70MM*REF:250/2 - CEGO OSG",1,1006818.0,1,1,0.0,1.0,28,0,2022-03-01
1402,"MACHO M5 X 0,50MM*REF:270/2 - CEGO OSG",1,204.6,1,1,28.0,0.0,85,0,2022-03-01
1403,"MACHO M5 X 0,80MM*MANUAL C/3 PÇS - INDAÇO",1,93.0,1,1,28.0,0.0,320,0,2022-03-01
1404,"MACHO M5 X 0,80MM*MANUAL C/3 PÇS - INDAÇO",1,111.54,1,1,28.0,0.0,342,0,2022-03-01
1405,"MACHO M5 X 0,80MM*REF:250/2 - CEGO OSG",1,1107444.0,1,1,0.0,1.0,28,0,2022-03-01
1406,"MACHO M6 X 1,00MM* MANUAL C/3 PÇS - OSG",1,114.67,1,1,28.0,0.0,342,0,2022-03-01
1407,"MACHO M6 X 1,00MM*REF:250/2 - CEGO OSG",2,95.16,1,1,0.0,0.0,315,0,2022-03-01
1408,"MACHO M6 X 1,00MM*REF:250/2 - CEGO OSG",2,100.87,1,1,0.0,2.0,166,0,2022-03-01
1409,"MACHO M6 X 1,00MM*REF:250/2 - CEGO OSG",1,117056.0,1,1,0.0,2.0,28,0,2022-03-01
1410,"MACHO M6 X 1,00MM*REF:250/2 - CEGO OSG",2,121.04,1,1,28.0,1.0,49,0,2022-03-01
1411,"MACHO M6 X 1,00MM*REF:250/2 TIN - CEGO OSG",2,144.22,1,1,28.0,0.0,71,0,2022-03-01
1412,"MACHO M8 X 1,25MM*REF:168 SFT-VX",1,123.2,1,1,28.0,0.0,239,0,2022-03-01
1413,"MACHO M8 X 1,25MM*REF:250/2 - CEGO OSG",2,109.77,1,1,0.0,0.0,315,0,2022-03-01
1414,"MACHO M8 X 1,25MM*REF:250/2 - CEGO OSG",2,131.72,1,1,28.0,0.0,302,0,2022-03-01
1415,"MACHO M8 X 1,25MM*REF:250/2 - CEGO OSG",1,114.16,1,1,28.0,2.0,173,0,2022-03-01
1416,"MACHO M8 X 1,25MM*REF:250/2 - CEGO OSG",2,130686.0,1,1,0.0,2.0,28,0,2022-03-01
1417,"MACHO M8 X 1,25MM*REF:250/2 - CEGO OSG",2,139.63,1,1,28.0,1.0,49,0,2022-03-01
1418,"MACHO M8 X 1,25MM*REF:250/2 TIN - CEGO OSG",2,167.64,1,1,28.0,0.0,71,0,2022-03-01
1419,"MACHO MANUAL M20X2,50MM C/ 3PÇS POLIDO - HSS",1,357.64,1,1,0.0,0.0,315,0,2022-03-01
1420,"MACHO MAQUINA M10X1,5 HELICOIDAL / CEGO DIN 371 TIN",5,76.98,1,1,30.0,0.0,299,0,2022-03-01
1421,"MACHO MAQUINA M12X1,75 HELICOIDAL / CEGO DIN 371 TIN",9,159.86,2,1,65.0,0.0,293,0,2022-03-01
1422,"MACHO MAQUINA M3X0,5 HELICOIDAL / CEGO DIN 371 TIN",3,24.22,1,1,35.0,0.0,293,0,2022-03-01
1423,"MACHO MAQUINA M5X0,8 HELICOIDAL / CEGO DIN 371 TIN",3,26.99,1,1,35.0,4.0,257,0,2022-03-01
1424,"MACHO MAQUINA M5X0,8 HELICOIDAL / CEGO DIN 371 TIN",5,26.99,1,1,35.0,0.0,293,0,2022-03-01
1425,"MACHO MAQUINA M6X1,0 HELICOIDAL / CEGO DIN 371 TIN",5,52.0,1,1,30.0,0.0,299,0,2022-03-01
1426,"MACHO MAQUINA M8X1,25 HELICOIDAL / CEGO DIN 371 TIN",8,44.86,1,1,35.0,8.0,258,0,2022-03-01
1427,"MACHO MAQUINA M8X1,25 HELICOIDAL / CEGO DIN 371 TIN",3,44.86,1,1,35.0,0.0,293,0,2022-03-01
1428,MACHO MQ MF 270/2 M 12 X 1,1,266025.0,1,1,28.0,0.0,134,0,2022-03-01
1429,MACHO MQ MF 270/2 M 14 X 1,1,273965.0,1,1,28.0,0.0,134,0,2022-03-01
1430,MACHO MQ MF 270/2 M 16 X 1,1,298.91,1,1,28.0,0.0,134,0,2022-03-01
1431,MACHO NPT 1/16 TIN,2,1074208.0,1,1,28.0,0.0,83,0,2022-03-01
1432,MACHO NPT 1/4 TIN,1,1738044.0,1,1,28.0,0.0,83,0,2022-03-01
1433,MACHO NPT 3/8 TIN,2,2409091.0,1,1,28.0,0.0,77,0,2022-03-01
1434,MACHO TUB NPT 108A 01.59-1/16 - 27 TIN,2,93.58,1,1,28.0,0.0,218,0,2022-03-01
1435,MACHO TUB NPT 108A 03.17-1/8 - 27 TIN,2,105.22,1,1,28.0,0.0,218,0,2022-03-01
1436,MACHO TUB NPT 108A 06.35-1/4 - 18 TIN,2,153.7,1,1,28.0,0.0,218,0,2022-03-01
1437,MACHO TUB NPT 108A 09.52-3/8 - 18 TIN,2,213.04,1,1,28.0,0.0,218,0,2022-03-01
1438,MACHO TUB NPT 108A 12.70-1/2 - 14 TIN,2,296.97,1,1,28.0,0.0,218,0,2022-03-01
1439,"MACHO UNC 1/4"" MAQUINA REF:280/1 - PASSANTE OSG",6,95.16,1,1,35.0,0.0,293,0,2022-03-01
1440,"MACHO UNC 1/4"" MAQUINA REF:280/2 - CEGO OSG",6,95.16,1,1,35.0,0.0,293,0,2022-03-01
1441,"MACHO UNC 3/8"" MAQUINA REF:280/1 - PASSANTE OSG",5,120.94,1,1,35.0,0.0,293,0,2022-03-01
1442,"MACHO UNC 5/16"" MAQUINA REF:280/2 OX - CEGO OSG",1,128.01,1,1,28.0,0.0,257,0,2022-03-01
1443,"MACHO UNF 3/4"" MAQUINA REF:286/3 - RETO OSG",1,405.0,1,1,28.0,0.0,95,0,2022-03-01
1444,"MACHO UNF 3/8"" MAQUINA REF: 281/2 - CEGO OSG",1,139667.0,1,1,28.0,0.0,134,0,2022-03-01
1445,"MANDRIL APERTO RAPIDO CAPAC. 1,00 - 13 B16 13,00MM - ENC. B16 -",1,214.42,1,1,28.0,0.0,309,0,2022-03-01
1446,"MANDRIL APERTO RAPIDO CAPAC. 1,00 - 13 B16 13,00MM - ENC. B16 -",3,160.82,1,1,28.0,0.0,294,0,2022-03-01
1447,"MANDRIL APERTO RAPIDO CAPAC. 1,00 - 13 B16 13,00MM - ENC. B16 -",4,410.97,2,1,56.0,0.0,335,0,2022-03-01
1448,"MANDRIL APERTO RAPIDO CAPAC. 1,00 - 13,00MM - ENC. B16 - SUPER",1,243.51,1,1,30.0,0.0,365,0,2022-03-01
1449,"MANDRIL APERTO RAPIDO CAPAC. 1,00 - 16,00MM - ENC. B16",1,247.88,1,1,28.0,0.0,335,0,2022-03-01
1450,"MANDRIL COM CHAVE CAPAC. 1,00 - 16,00MM - ENC. B16 - PESADO",2,129.9,1,1,28.0,0.0,162,0,2022-03-01
1451,"MANDRIL COM CHAVE CAPAC. 1,00 - 16,00MM - ENC. B16 - PESADO EXTRA",2,186.81,1,1,60.0,0.0,280,1,2022-03-01
1452,MANDRIL TROCA RAPIDA BT 40 X TAM. 1 (M 3 A M12/M14),2,1145.48,1,1,32.0,0.0,323,1,2022-03-01
1453,MANDRIL TROCA RAPIDA BT 40 X TAM. 1 (M 3 A M12/M14),2,1146.59,1,1,32.0,0.0,379,1,2022-03-01
1454,MANDRIL TROCA RAPIDA BT 40 X TAM. 1 (M 3 A M12/M14),2,1170.0,1,1,32.0,0.0,260,1,2022-03-01
1455,MANDRIL TROCA RAPIDA BT 40 X TAM. 1 (M 3 A M12/M14),2,1145.48,1,1,32.0,0.0,337,1,2022-03-01
1456,MANDRIL TROCA RAPIDA BT 40 X TAM. 1 (M 3 A M12/M14),4,2340.0,2,1,64.0,0.0,174,1,2022-03-01
1457,MANDRIL TROCA RAPIDA BT 40 X TAM. 2 (M 8 A M20/M24),1,1621.56,1,1,28.0,0.0,232,0,2022-03-01
1458,MANDRIL TROCA RAPIDA BT 50 X TAM. 2 (M 8 A M20/M24),1,2568.37,1,1,28.0,0.0,78,0,2022-03-01
1459,"MANDRIL TROCA RAPIDA HASTE PARALELA 25,00MM X TAM. 1 (M 3 A M12/M14)",1,1375.67,1,1,28.0,0.0,133,0,2022-03-01
1460,MBA100-016R01P16-QT16LHA D=16 QTD1604,1,488.58,1,1,35.0,0.0,133,0,2022-03-01
1461,MBA100-016R01P20T-QT16LHA D=16 QTD1604,2,756.51,2,1,56.0,1.0,323,0,2022-03-01
1462,MBB100-016R01P16-QT16HA D=16 QTD1604,1,10.0,1,1,28.0,0.0,166,0,2022-03-01
1463,MC1204 CALÇO CNMG12,9,12.75,1,1,28.0,10.0,334,1,2022-03-01
1464,MC1204 CALÇO CNMG12,10,12.75,1,1,28.0,0.0,211,1,2022-03-01
1465,MC1204 CALÇO CNMG12,10,12.75,1,1,28.0,10.0,267,1,2022-03-01
1466,MCA145-025R02W25-SP09HA D=25 SPMT09T308-CM,1,134.71,1,1,0.0,0.0,251,0,2022-03-01
1467,MCT513 PINO WNMG06,1,10.5,1,1,28.0,0.0,302,0,2022-03-01
1468,MCT513 PINO WNMG06,10,8.25,1,1,35.0,2.0,22,0,2022-03-01
1469,MEA190-025R04P25-AP11HA D=25 APMT1135,1,412.6,1,1,35.0,0.0,278,0,2022-03-01
1470,MEB190-012R02P12-AP06HA D=12 APKT0602,1,456.53,1,1,28.0,0.0,386,0,2022-03-01
1471,MEB190-020R03W20-AP11LHA D=20 APKT1135,1,163.09,1,1,28.0,2.0,377,0,2022-03-01
1472,MEB190-025R03W25-AP11LHA D=25 APKT1135,1,373.27,1,1,0.0,0.0,280,0,2022-03-01
1473,MEC190-032R03W32-AN16LHA D=32 ANKX1607,1,10.0,1,1,30.0,0.0,365,0,2022-03-01
1474,MEC190-063R05A22-AN16HA D=63 ANKX1607,1,10.0,1,1,30.0,0.0,393,0,2022-03-01
1475,MEC190-063R05A22-AN16HA D=63 ANKX1607,1,10.0,1,1,28.0,0.0,279,0,2022-03-01
1476,MEC190-080R05A27-AN16HA D=80 ANKX1607,1,10.0,1,1,30.0,0.0,173,0,2022-03-01
1477,MEE190-050R04A22-WN08HA D=50 WNGU0806,1,10.0,1,1,28.0,1.0,295,0,2022-03-01
1478,MEE190-050R04A22-WN08HA D=50 WNGU0806,1,614.49,1,1,28.0,0.0,159,0,2022-03-01
1479,MESA DE TRABALHO PARA ROSQUEADEIRA,1,7248.48,1,1,0.0,0.0,124,0,2022-03-01
1480,MESA MAGNETICA - 200MM X 250MM X 50MM - (1176KGF),1,1658.18,1,1,28.0,0.0,69,0,2022-03-01
1481,MESA MAGNETICA - 200MM X 400MM X 80MM - (2856KGF),2,6850.0,1,1,28.0,0.0,182,0,2022-03-01
1482,MESA MAGNETICA - 200MM X 400MM X 80MM - (2856KGF),1,7210.0,1,1,0.0,0.0,36,0,2022-03-01
1483,MESA MAGNETICA - 300MM X 400MM X 90MM - (3696KGF),1,10192.0,1,1,28.0,0.0,190,0,2022-03-01
1484,MESA MAGNETICA - 300MM X 400MM X 90MM - (3696KGF),1,10192.0,1,1,28.0,0.0,278,0,2022-03-01
1485,MESA MAGNETICA - 300MM X 600MM X 90MM - (5775KGF),1,15319.0,1,1,28.0,0.0,190,0,2022-03-01
1486,MESA MAGNETICA PERMANENTE 300 X 150 X 53 (P: 3 + 1) - PMR41-1530,2,2473.63,1,1,28.0,0.0,372,0,2022-03-01
1487,MFB245-050R03A22-SN12HA D=50 SN*U1206 A,2,10.0,1,1,28.0,1.0,321,0,2022-03-01
1488,MFB245-050R03A22-SN12HA D=50 SN*U1206 A,1,10.0,1,1,28.0,0.0,274,0,2022-03-01
1489,MFB245-050R04A22-SN12HA D=50 SN*U1206 A,1,10.0,1,1,28.0,0.0,274,0,2022-03-01
1490,MFB245-063R04A22-SN12HA D=63 SN*U1206 A,1,10.0,1,1,28.0,0.0,379,0,2022-03-01
1491,MFB245-080R07A27-SN12HA D=80 SN*U1206 A,1,830.09,1,1,28.0,0.0,379,0,2022-03-01
1492,MGEFR 2020 3T20 60/75 - GKD 3 - BEDAME FRONTAL,1,396.0,1,1,28.0,0.0,337,0,2022-03-01
1493,MGEHL 2525 3T20 - EXT ESQ MGM3 (GKD 3),1,150.0,1,1,28.0,0.0,393,0,2022-03-01
1494,MGEHR 2020 2T20 - EXT DIR MGM2 (GKD 2),3,309.6,1,1,28.0,0.0,257,0,2022-03-01
1495,MGEHR 2020 2T22 - EXT DIR MGM2 (GKD 2),2,192.06,1,1,28.0,0.0,6,0,2022-03-01
1496,MGEHR 2525 3T25 - EXT DIR MGM3 (GKD 3),1,226.05,1,1,28.0,0.0,214,0,2022-03-01
1497,MGIVL 2016 2 - INT ESQ MGM2 (GKD2),1,252.0,1,1,28.0,0.0,225,0,2022-03-01
1498,MGIVL 2016 2 - INT ESQ MGM2 (GKD2),1,252.0,1,1,28.0,0.0,257,0,2022-03-01
1499,MGIVL 2016 2 - INT ESQ MGM2 (GKD2),1,231.0,1,1,0.0,0.0,110,0,2022-03-01
1500,MGIVR 3125 3 - INT DIR MGM3 (GKD 3),1,288.0,1,1,0.0,0.0,281,0,2022-03-01
1501,MGMN300-T HS8123,20,38.21,1,1,28.0,0.0,250,0,2022-03-01
1502,MHB190-032R02W32-AP11HA D=32 APKT1135 (WELDON),1,1746.94,1,1,28.0,0.0,365,0,2022-03-01
1503,MKC190-016R02P16-LN09HA D=16 LNMU0906,1,10.0,1,1,30.0,1.0,364,0,2022-03-01
1504,MKC190-020R03P20-LN09SHA D=20 LNMU0906,1,10.0,1,1,28.0,0.0,274,0,2022-03-01
1505,MKC190-025R04M12-LN09HA D=25 LNMU0906 ROSCADO,1,369.35,1,1,28.0,1.0,1,0,2022-03-01
1506,MKC190-025R04P25-LN09HA D=25 LNMU0906,1,10.0,1,1,28.0,3.0,306,0,2022-03-01
1507,MKC190-025R04P25-LN09HA D=25 LNMU0906,1,10.0,1,1,28.0,2.0,194,0,2022-03-01
1508,MKC190-025R04P25-LN09HA D=25 LNMU0906,1,398.55,1,1,28.0,4.0,365,0,2022-03-01
1509,MKC190-032R05M16-LN09HA D=32 LNMU0906 ROSCADO,1,459.69,1,1,28.0,1.0,320,0,2022-03-01
1510,MKC190-032R05M16-LN09HA D=32 LNMU0906 ROSCADO,1,10.0,1,1,28.0,0.0,88,0,2022-03-01
1511,MKC190-032R05M16-LN09HA D=32 LNMU0906 ROSCADO,1,10.0,1,1,28.0,1.0,109,0,2022-03-01
1512,MKC190-032R05P32-LN09HA D=32 LNMU0906,1,683.94,1,1,28.0,6.0,4,0,2022-03-01
1513,MKC190-050R06A22-LN09HA D=50 LNMU0906,1,826.06,1,1,28.0,1.0,323,0,2022-03-01
1514,MKC190-050R06A22-LN09HA D=50 LNMU0906,1,624.0,1,1,28.0,0.0,169,0,2022-03-01
1515,MKC190-050R06A22-LN12HA D=50 LNMU1207 - OBS: LN12,1,830168.0,1,1,28.0,0.0,244,0,2022-03-01
1516,MKC190-050R06A22-LN12HA D=50 LNMU1207 - OBS: LN12,1,830168.0,1,1,28.0,1.0,274,0,2022-03-01
1517,MKC190-050R06A22-LN12HA D=50 LNMU1207 - OBS: LN12,1,830168.0,1,1,28.0,2.0,365,0,2022-03-01
1518,MKC190-050R07A22-LN09HA D=50 LNMU0906,1,6608541.0,1,1,28.0,0.0,274,0,2022-03-01
1519,MKC190-063R07A22-LN09HA D=63 LNMU0906,1,10.0,1,1,28.0,2.0,369,0,2022-03-01
1520,MORSA HIDRAULICA FIXA ABERT. 170MM (2500KG)-S/B,1,2900.0,1,1,28.0,0.0,368,0,2022-03-01
1521,MORSA HIDRAULICA FIXA ABERT. 220MM (3500KG)-S/B H-130,1,4000.0,1,1,28.0,0.0,43,0,2022-03-01
1522,MORSA HIDRAULICA FIXA ABERT. 300MM (4500KG)-S/B: (H-150),2,3995.57,1,1,28.0,0.0,1,0,2022-03-01
1523,MORSA MECANICA GIRATORIA 3 POSICOES ABERT. 140MM,1,6236.71,1,1,28.0,0.0,330,0,2022-03-01
1524,MORSA MECANICA GIRATORIA ABERT. 125MM - SERIE QM,2,1736.83,1,1,28.0,0.0,41,0,2022-03-01
1525,MORSA MECANICA GIRATORIA ABERT. 200MM - SERIE QM,4,1408.54,1,1,28.0,0.0,393,0,2022-03-01
1526,MORSA MECANICA GIRATORIA ABERT. 200MM - SERIE QM,1,1880.0,1,1,0.0,0.0,238,0,2022-03-01
1527,MORSA MECANICA GIRATORIA ABERT. 200MM - SERIE QM,1,1780575.0,1,1,28.0,0.0,253,0,2022-03-01
1528,MORSA MECANICA GIRATORIA ABERT. 200MM - SERIE QM,2,1750.35,1,1,35.0,0.0,288,0,2022-03-01
1529,MORSA MECANICA GIRATORIA ABERT. 200MM - SERIE QM,1,1604.49,1,1,28.0,0.0,335,0,2022-03-01
1530,MORSA MECANICA GIRATORIA ABERT. 200MM - SERIE QM,1,2000.0,1,1,0.0,0.0,127,0,2022-03-01
1531,MORSA PRECISAO ABERT. 200MM (GTI-200),1,4772.0,1,1,28.0,0.0,105,0,2022-03-01
1532,MORSA PRECISAO ABERT. 200MM (GTI-200),1,4963.36,1,1,0.0,0.0,8,0,2022-03-01
1533,MORSA PRECISAO ABERT. 200MM/410MM (HVV-6),1,5463765.0,1,1,28.0,0.0,123,0,2022-03-01
1534,MORSA PRECISAO ABERT. 200MM/410MM (HVV-6),1,6673.74,1,1,28.0,0.0,29,0,2022-03-01
1535,MORSA PRECISAO ABERT. 226MM (ATW-689A),2,7590.219999999999,2,1,28.0,0.0,385,0,2022-03-01
1536,MORSA PRECISAO ABERT. 226MM (ATW-689A),1,4453.61,1,1,28.0,0.0,335,0,2022-03-01
1537,MORSA PRECISAO ABERT. 300MM (GTI-300),1,6096.71,1,1,0.0,0.0,78,0,2022-03-01
1538,"MS1152 PARAFUSO M2,2",6,10325.0,1,1,30.0,0.0,1,0,2022-03-01
1539,MT1603 CALÇO TNMG16,2,10.0,1,1,30.0,6.0,182,0,2022-03-01
1540,MT1603 CALÇO TNMG16,6,19.5,2,1,73.0,8.0,214,0,2022-03-01
1541,MT1603 CALÇO TNMG16,5,10.5,1,1,28.0,4.0,259,0,2022-03-01
1542,MT1603 CALÇO TNMG16,1,8.25,1,1,28.0,5.0,336,0,2022-03-01
1543,MT1603 CALÇO TNMG16,2,24.0,1,1,28.0,9.0,116,0,2022-03-01
1544,MT1603 CALÇO TNMG16,5,19.990000000000002,2,1,56.0,1.0,159,0,2022-03-01
1545,MTJNL 2020 K16 - EXT ESQ TNMG1604,3,162.0,1,1,35.0,1.0,323,0,2022-03-01
1546,MTJNL 2020 K16 - EXT ESQ TNMG1604,2,424.8,2,1,56.0,0.0,180,0,2022-03-01
1547,MTJNL 2525 M16 - EXT ESQ TNMG1604,3,180.0,1,1,35.0,2.0,323,0,2022-03-01
1548,MTJNL 2525 M16 - EXT ESQ TNMG1604,1,242.55,1,1,0.0,0.0,210,0,2022-03-01
1549,MTJNL 2525 M16 - EXT ESQ TNMG1604,1,181.5,1,1,28.0,1.0,263,0,2022-03-01
1550,MTJNR 2020 K16 - EXT DIR TNMG1604,1,156.6,1,1,28.0,1.0,209,0,2022-03-01
1551,MTJNR 2020 K16 - EXT DIR TNMG1604,1,180.0,1,1,28.0,2.0,214,0,2022-03-01
1552,MTJNR 2020 K16 - EXT DIR TNMG1604,1,174.6,1,1,28.0,4.0,6,0,2022-03-01
1553,MTJNR 2525 M16 - EXT DIR TNMG1604,1,180.0,1,1,28.0,2.0,305,0,2022-03-01
1554,MTJNR 2525 M16 - EXT DIR TNMG1604,1,242.55,1,1,0.0,1.0,210,0,2022-03-01
1555,MTJNR 2525 M16 - EXT DIR TNMG1604,1,198.0,1,1,28.0,110.0,90,0,2022-03-01
1556,MTJNR 2525 M16 - EXT DIR TNMG1604,3,198.0,1,1,35.0,2.0,295,0,2022-03-01
1557,MTJNR 2525 M16 - EXT DIR TNMG1604,1,180.0,1,1,28.0,2.0,336,0,2022-03-01
1558,MTJNR 2525 M16 - EXT DIR TNMG1604,1,264.6,1,1,28.0,3.0,145,0,2022-03-01
1559,MTJNR 2525 M16 - EXT DIR TNMG1604,1,220.5,1,1,28.0,0.0,169,0,2022-03-01
1560,MVJNR 2020 K16 - EXT DIR VNMG1604,1,192.06,1,1,28.0,0.0,6,0,2022-03-01
1561,MW0603 CALÇO MWLNR/L06,4,20.0,2,1,60.0,3.0,369,0,2022-03-01
1562,MW0603 CALÇO MWLNR/L06,3,7.35,1,1,45.0,6.0,231,0,2022-03-01
1563,MW0603 CALÇO MWLNR/L06,4,8.59,1,1,28.0,9.0,351,0,2022-03-01
1564,MW0603 CALÇO MWLNR/L06,14,27.0,3,1,65.0,6.0,1,0,2022-03-01
1565,MW0804 CALÇO MWLNR/L08,10,8.1,1,1,28.0,10.0,95,0,2022-03-01
1566,MW0804 CALÇO MWLNR/L08,4,8.1,1,1,28.0,10.0,153,0,2022-03-01
1567,MW0804 CALÇO MWLNR/L08,10,8.25,1,1,35.0,10.0,22,0,2022-03-01
1568,MWLNL 2020 K06 - EXT ESQ WNMG0604,2,179.9,1,1,28.0,1.0,316,0,2022-03-01
1569,MWLNL 2020 K06 - EXT ESQ WNMG0604,15,300.0,2,1,56.0,1.0,91,0,2022-03-01
1570,MWLNR 2020 K06 - EXT DIR WNMG0604,1,180.0,1,1,0.0,100.0,89,0,2022-03-01
1571,MWLNR 2020 K06 - EXT DIR WNMG0604,2,180.0,1,1,0.0,1.0,151,0,2022-03-01
1572,MWLNR 2020 K08 - EXT DIR WNMG0804,1,150.0,1,1,28.0,1.0,97,0,2022-03-01
1573,MWLNR 2525 M06 - EXT DIR WNMG0604,1,198.0,1,1,0.0,1.0,258,0,2022-03-01
1574,MWLNR 2525 M06 - EXT DIR WNMG0604,1,10.0,1,1,28.0,0.0,348,0,2022-03-01
1575,OFMT050405-TR,10,32.93,1,1,28.0,0.0,209,0,2022-03-01
1576,"PARAFUSO CABECA T M 16 X 2,00 X 160",8,51.1,1,1,45.0,0.0,285,0,2022-03-01
1577,"PARAFUSO CABECA T M 16 X 2,00 X 200",8,59.49,1,1,45.0,0.0,285,0,2022-03-01
1578,"PARAFUSO CABECA T M 20 X 2,50 X 200",12,78.98,1,1,45.0,0.0,285,0,2022-03-01
1579,"PARAFUSO TORX M1,8 X 5",20,3.47,1,1,28.0,28.0,253,0,2022-03-01
1580,PARAFUSO TORX M2 X 5,2,2.5,1,1,30.0,18.0,392,1,2022-03-01
1581,PARAFUSO TORX M2 X 5,10,3.25,1,1,28.0,20.0,134,1,2022-03-01
1582,PARAFUSO TORX M2 X 5,20,5.5,1,1,28.0,41.0,4,1,2022-03-01
1583,"PARAFUSO TORX M2,2 X 5",20,6.02,2,1,58.0,28.0,251,1,2022-03-01
1584,"PARAFUSO TORX M2,2 X 5",26,6.85,2,1,60.0,8.0,288,1,2022-03-01
1585,"PARAFUSO TORX M2,2 X 5",20,6.3,2,1,58.0,18.0,123,1,2022-03-01
1586,"PARAFUSO TORX M2,2 X 5",12,7.3,2,1,58.0,26.0,29,1,2022-03-01
1587,"PARAFUSO TORX M2,5 X 5",32,6.44,2,1,56.0,4.0,319,0,2022-03-01
1588,"PARAFUSO TORX M2,5 X 6",20,5.5,1,1,28.0,130.0,182,1,2022-03-01
1589,"PARAFUSO TORX M2,5 X 6",10,5.5,1,1,28.0,2.0,81,1,2022-03-01
1590,"PARAFUSO TORX M2,5 X 6",20,5.5,1,1,28.0,85.0,214,1,2022-03-01
1591,"PARAFUSO TORX M2,5 X 6",87,26.93,6,1,177.0,109.0,244,1,2022-03-01
1592,"PARAFUSO TORX M2,5 X 6",65,18.59,4,1,86.0,100.0,274,1,2022-03-01
1593,"PARAFUSO TORX M2,5 X 6",6,3.05,1,1,30.0,3.0,365,1,2022-03-01
1594,"PARAFUSO TORX M2,5 X 6",20,11.0,2,1,56.0,74.0,95,1,2022-03-01
1595,"PARAFUSO TORX M2,5 X 6",10,5.49,1,1,30.0,94.0,138,1,2022-03-01
1596,"PARAFUSO TORX M2,5 X 6",65,15.25,3,1,84.0,67.0,166,1,2022-03-01
1597,"PARAFUSO TORX M2,5 X 6",55,16.63,3,1,91.0,97.0,4,1,2022-03-01
1598,"PARAFUSO TORX M2,5 X 6",65,14.51,4,1,114.0,96.0,39,1,2022-03-01
1599,"PARAFUSO TORX M2,5 X 7",10,3.05,1,1,30.0,0.0,123,0,2022-03-01
1600,PARAFUSO TORX M3 X 7,15,3201.05,2,1,58.0,18.0,267,0,2022-03-01
1601,PARAFUSO TORX M3 X 7,5,5.33,1,1,0.0,28.0,281,0,2022-03-01
1602,PARAFUSO TORX M3 X 8,5,3.05,1,1,30.0,28.0,334,1,2022-03-01
1603,PARAFUSO TORX M3 X 8,1,3.05,1,1,30.0,28.0,211,1,2022-03-01
1604,PARAFUSO TORX M3 X 8,40,12.54,3,1,84.0,8.0,246,1,2022-03-01
1605,"PARAFUSO TORX M3,5 X 10",30,3.27,1,1,0.0,24.0,315,1,2022-03-01
1606,"PARAFUSO TORX M3,5 X 10",40,23.12,3,1,86.0,0.0,250,1,2022-03-01
1607,"PARAFUSO TORX M3,5 X 10",10,19.85,2,1,58.0,30.0,365,1,2022-03-01
1608,"PARAFUSO TORX M3,5 X 10",5,16.8,1,1,28.0,37.0,53,1,2022-03-01
1609,"PARAFUSO TORX M3,5 X 12",10,3.05,1,1,30.0,20.0,182,0,2022-03-01
1610,"PARAFUSO TORX M3,5 X 8",10,3.27,1,1,28.0,18.0,250,0,2022-03-01
1611,PARAFUSO TORX M4 X 10,10,4.17,1,1,28.0,27.0,334,1,2022-03-01
1612,PARAFUSO TORX M4 X 10,10,3.9,1,1,45.0,14.0,369,1,2022-03-01
1613,PARAFUSO TORX M4 X 10,30,3.9,1,1,45.0,57.0,231,1,2022-03-01
